standard_id,source_file,source_sheet,source_row,source_type,query,expected_tier,expected_tier_name,expected_factor_name,expected_factor_value,expected_factor_unit,expected_factor_source,expected_scope3_category,expected_lifecycle_boundary,expected_lifecycle_stage,expected_quality_decision,expected_review_note
RB-00553,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,220,table4_activity_csv,冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0) 冷媒補充-冰水機 逸散 (F) 公噸,2,Tier 2 - 國際產業,R-134a,0.038316904,kg CO2e/kg,Idemat,,,,,此為國際平均值，實際情況可能因地區而異
RB-00554,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,221,table4_activity_csv,HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,,,,,
RB-00555,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,222,table4_activity_csv,採購貨物上游運輸與配送產生之排放 陸運 -- tkm,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,,,,,
RB-00556,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,223,table4_activity_csv,貨物下游運輸與配送產生之排放 陸運 -- tkm,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,,,,,
RB-00557,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,224,table4_activity_csv,採購貨物上游運輸與配送產生之排放 海運 -- tkm,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,,,,,
RB-00558,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,225,table4_activity_csv,貨物下游運輸與配送產生之排放 海運 -- tkm,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,,,,,
RB-00559,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,226,table4_activity_csv,採購貨物上游運輸與配送產生之排放 空運 -- tkm,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,,,,,
RB-00560,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,227,table4_activity_csv,貨物下游運輸與配送產生之排放 空運 -- tkm,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,,,,,
RB-00561,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,228,table4_activity_csv,錳鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,錳(未經塑性加工),6.98,kg,Taiwan EPA,,,,,
RB-00562,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,229,table4_activity_csv,錳鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,錳(未經塑性加工),6.98,kg,Taiwan EPA,,,,,
RB-00563,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,230,table4_activity_csv,軋輥 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",0.144,kg CO2e/2022 USD,EPA Supply Chain v1.3.0,,,,,此為國際平均值，實際情況可能因地區而異
RB-00564,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,231,table4_activity_csv,軋輥 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",0.144,kg CO2e/2022 USD,EPA Supply Chain v1.3.0,,,,,此為國際平均值，實際情況可能因地區而異
RB-00565,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,232,table4_activity_csv,錳鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,錳(未經塑性加工),6.98,kg,Taiwan EPA,,,,,
RB-00566,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,233,table4_activity_csv,耐火材料 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Phenolics (Bakelite) waste combustion, clean tech, without heat recovery",2.81,kg CO2e/kg,FootprintCalc,,,,,此為國際平均值，實際情況可能因地區而異
RB-00567,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,234,table4_activity_csv,鎳鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,,,,,
RB-00568,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,235,table4_activity_csv,耐火材料 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Phenolics (Bakelite) waste combustion, clean tech, without heat recovery",2.81,kg CO2e/kg,FootprintCalc,,,,,此為國際平均值，實際情況可能因地區而異
RB-00569,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,236,table4_activity_csv,石墨電極 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,Graphite for batteries,10.32144737,kg CO2e/kg,Idemat,,,,,此為國際平均值，實際情況可能因地區而異
RB-00570,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,237,table4_activity_csv,廢鋼 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,再生料-廢汽車-碎鐵(鋼),0.3268,kg,Taiwan EPA,,,,,
RB-00571,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,238,table4_activity_csv,鉻鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,,,,,
RB-00572,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,239,table4_activity_csv,鎳鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,,,,,
RB-00573,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,240,table4_activity_csv,廢鋼 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,再生料-廢汽車-碎鐵(鋼),0.3268,kg,Taiwan EPA,,,,,
RB-00574,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,241,table4_activity_csv,耐火材料 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Phenolics (Bakelite) waste combustion, clean tech, without heat recovery",2.81,kg CO2e/kg,FootprintCalc,,,,,此為國際平均值，實際情況可能因地區而異
RB-00575,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,242,table4_activity_csv,石墨電極 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,Graphite for batteries,10.32144737,kg CO2e/kg,Idemat,,,,,此為國際平均值，實際情況可能因地區而異
RB-00576,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,243,table4_activity_csv,氬氣 購買商品之上游排放 M3,1,Tier 1 - 台灣本地,車用汽油(於移動源使用，2015),3.1,l,Taiwan EPA,,,,,
RB-00577,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,244,table4_activity_csv,潤滑油 購買商品之上游排放 公秉,1,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2015),4.0,l,Taiwan EPA,,,,,
RB-00578,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,245,table4_activity_csv,生鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,,,,,
RB-00579,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,246,table4_activity_csv,耐火材料 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Phenolics (Bakelite) waste combustion, clean tech, without heat recovery",2.81,kg CO2e/kg,FootprintCalc,,,,,此為國際平均值，實際情況可能因地區而異
RB-00580,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,247,table4_activity_csv,石灰石 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,水泥砂漿(1:2),625.0,m3,Taiwan EPA,,,,,
RB-00581,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,248,table4_activity_csv,石灰石 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,水泥砂漿(1:2),625.0,m3,Taiwan EPA,,,,,
RB-00582,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,249,table4_activity_csv,錳鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,錳(未經塑性加工),6.98,kg,Taiwan EPA,,,,,
RB-00583,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,250,table4_activity_csv,石灰石 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,水泥砂漿(1:2),625.0,m3,Taiwan EPA,,,,,
RB-00584,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,251,table4_activity_csv,石灰石 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,水泥砂漿(1:2),625.0,m3,Taiwan EPA,,,,,
RB-00585,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,252,table4_activity_csv,石灰石 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,水泥砂漿(1:2),625.0,m3,Taiwan EPA,,,,,
RB-00586,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,253,table4_activity_csv,廢鋼 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,再生料-廢汽車-碎鐵(鋼),0.3268,kg,Taiwan EPA,,,,,
RB-00587,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,254,table4_activity_csv,鉻鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,,,,,
RB-00588,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,255,table4_activity_csv,石墨電極 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,Graphite for batteries,10.32144737,kg CO2e/kg,Idemat,,,,,此為國際平均值，實際情況可能因地區而異
RB-00589,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,256,table4_activity_csv,軋輥 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",0.144,kg CO2e/2022 USD,EPA Supply Chain v1.3.0,,,,,此為國際平均值，實際情況可能因地區而異
RB-00590,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,257,table4_activity_csv,鎳鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,,,,,
RB-00591,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,258,table4_activity_csv,白雲石 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",0.144,kg CO2e/2022 USD,EPA Supply Chain v1.3.0,,,,,此為國際平均值，實際情況可能因地區而異
RB-00592,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,259,table4_activity_csv,錳鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,錳(未經塑性加工),6.98,kg,Taiwan EPA,,,,,
RB-00593,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,260,table4_activity_csv,鉻鐵 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,,,,,
RB-00594,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1.csv,表4-1_鋼鐵業_合成_表4-1_鋼鐵業_合成-表格 1,261,table4_activity_csv,氮氣 購買商品之上游排放 M3,1,Tier 1 - 台灣本地,氮氣,0.13,m3,Taiwan EPA,,,,,
