description,ghg_category,scenario,industry,item_type,amount,language
electronics製造產線 (產能 3679 件/日),2,equipment,Manufacturing,Production Line,33040833.05,zh
CRM SaaS 訂閱 (8164 使用者),1,services,IT Services,Software,522358.76,zh
國際航空差旅 (市區，12 months),6,travel,Business Services,Air Travel,1152869.35,zh
建造 配送中心 (2950 平方公尺),2,equipment,Real Estate,Building,259476085.01,zh
購買工業用 丙酮 9253 liters,1,raw_materials,Manufacturing,Chemical,1521509.0,zh
委外物流配送服務 (東西),4,logistics,Logistics,Freight,3453405.59,zh
有害廢棄物處理合約 (9885 噸),5,waste,Environmental Services,Waste Disposal,1430476.09,zh
IT專業服務合約,1,services,Professional Services,Consulting,1104571.2,zh
採購 CNC 機床用於生產設施,2,equipment,Manufacturing,Machinery,4416066.16,zh
辦公場所清潔維護合約,1,services,Facility Management,Maintenance,159000.8,zh
管理運輸服務 - 跨境,4,logistics,Logistics,Freight,3026691.34,zh
automotive parts製造產線 (產能 8280 件/日),2,equipment,Manufacturing,Production Line,73654680.98,zh
購置 輸送系統 - industrial grade,2,equipment,Manufacturing,Machinery,37144767.07,zh
設施維護服務 (annual),1,services,Facility Management,Maintenance,384332.29,zh
購買有機 玉米 5039 tons,1,raw_materials,Food & Beverage,Agricultural,853109.54,zh
汽油採購供車隊使用 (6334 公升),3,energy,Utilities,Fuel,2549042.92,zh
分公司大樓管理服務 (6 個月),1,services,Facility Management,Maintenance,1298083.6,zh
再生能源電力採購 (5771 MWh),3,energy,Utilities,Electricity,4310552.81,zh
購買 鋼板 8332 kg 供生產使用,1,raw_materials,Manufacturing,Metal,1571010.65,zh
工業用 機械手臂 (2234 台) 含安裝,2,equipment,Manufacturing,Machinery,34987056.75,zh
天然氣供應合約 (2833 立方公尺),3,energy,Utilities,Fuel,1216912.02,zh
購買 LED 模組 元件 1607 個,1,raw_materials,Electronics,Electronic Components,288668.06,zh
購置 機械手臂 (industrial grade),2,equipment,IT Infrastructure,Hardware,9400248.45,zh
委外物流配送服務 (區域),4,logistics,Logistics,Freight,2369190.91,zh
物流服務合約 - 東西線 (quarterly),4,logistics,Logistics,Freight,2169240.46,zh
採購 甲苯 溶劑 6281 liters,1,raw_materials,Manufacturing,Chemical,1563050.51,zh
完整 electronics生產線安裝,2,equipment,Manufacturing,Production Line,33797431.06,zh
倉庫液化石油氣供應 (12 months),3,energy,Utilities,Fuel,323974.04,zh
資源回收處理服務合約 (annual),5,waste,Environmental Services,Waste Disposal,794109.14,zh
採購 甲苯 溶劑 2318 liters,1,raw_materials,Manufacturing,Chemical,1097146.52,zh
資源回收處理服務合約 (quarterly),5,waste,Environmental Services,Waste Disposal,1280650.07,zh
採購 4343 台 機械手臂用於資料中心,2,equipment,IT Infrastructure,Hardware,3041799.82,zh
柴油燃料採購 (8872 公升),3,energy,Utilities,Fuel,229474.11,zh
電力供應合約 (6 months，8791 kWh),3,energy,Utilities,Electricity,2093581.78,zh
採購 4450 個 PCB 電路板用於組裝,1,raw_materials,Electronics,Electronic Components,4187442.56,zh
倉儲服務 (210 平方公尺，6 months),4,logistics,Logistics,Warehousing,2349151.26,zh
購買有機 玉米 9060 tons,1,raw_materials,Food & Beverage,Agricultural,2906695.77,zh
再生能源電力採購 (6174 MWh),3,energy,Utilities,Electricity,4933193.25,zh
購買 鋁合金 6838 kg 供生產使用,1,raw_materials,Manufacturing,Metal,2596683.09,zh
CRM軟體訂閱 (6133 授權，annual),1,services,IT Services,Software,132249.02,zh
有害廢棄物處理合約 (9374 噸),5,waste,Environmental Services,Waste Disposal,1126040.33,zh
建造 辦公大樓 (26940 平方公尺),2,equipment,Real Estate,Building,452764229.46,zh
分公司一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,271844.63,zh
購買 9559 輛 電動廂型車用於物流運營,2,equipment,Transportation,Vehicle,1775887.55,zh
柴油燃料採購 (6663 公升),3,energy,Utilities,Fuel,693958.92,zh
倉庫設施用電 (annual),3,energy,Utilities,Electricity,2520560.42,zh
購買 3023 輛 堆高機用於物流運營,2,equipment,Transportation,Vehicle,3512799.04,zh
財務運輸服務 - 跨境,4,logistics,Logistics,Freight,1153472.72,zh
分公司設施用電 (12 months),3,energy,Utilities,Electricity,4598622.99,zh
